"X1","X2"
"1873",123,211
"1874",129,211
"1875",145,211
"1876",149,211
"1877",151,211
"1878",155,211
"1879",169,211
"1880",182,211
"1881",193,211
"1882",194,211
"1883",201,211
"1884",4,212
"1885",9,212
"1886",32,212
"1887",50,212
"1888",81,212
"1889",96,212
"1890",102,212
"1891",172,212
"1892",173,212
"1893",176,212
"1894",177,212
"1895",178,212
"1896",179,212
"1897",5,213
"1898",13,213
"1899",30,213
"1900",38,213
"1901",49,213
"1902",53,213
"1903",76,213
"1904",92,213
"1905",99,213
"1906",129,213
"1907",140,213
"1908",195,213
"1909",2,214
"1910",25,214
"1911",26,214
"1912",34,214
"1913",36,214
"1914",70,214
"1915",75,214
"1916",98,214
"1917",107,214
"1918",117,214
"1919",118,214
"1920",150,214
"1921",172,214
"1922",197,214
"1923",208,214
"1924",28,215
"1925",29,215
"1926",69,215
"1927",86,215
"1928",89,215
"1929",115,215
"1930",116,215
"1931",128,215
"1932",129,215
"1933",142,215
"1934",157,215
"1935",158,215
"1936",164,215
"1937",168,215
"1938",191,215
"1939",206,215
"1940",211,215
"1941",16,216
"1942",19,216
"1943",27,216
"1944",39,216
"1945",48,216
"1946",58,216
"1947",64,216
"1948",68,216
"1949",70,216
"1950",114,216
"1951",118,216
"1952",119,216
"1953",132,216
"1954",158,216
"1955",165,216
"1956",173,216
"1957",175,216
"1958",199,216
"1959",205,216
"1960",208,216
"1961",7,217
"1962",19,217
"1963",49,217
"1964",59,217
"1965",67,217
"1966",68,217
"1967",78,217
"1968",79,217
"1969",90,217
"1970",104,217
"1971",113,217
"1972",116,217
"1973",120,217
"1974",121,217
"1975",129,217
"1976",141,217
"1977",150,217
"1978",159,217
"1979",163,217
"1980",179,217
"1981",186,217
"1982",200,217
"1983",215,217
"1984",2,218
"1985",8,218
"1986",11,218
"1987",15,218
"1988",20,218
"1989",26,218
"1990",40,218
"1991",55,218
"1992",73,218
"1993",77,218
"1994",118,218
"1995",124,218
"1996",134,218
"1997",142,218
"1998",152,218
"1999",156,218
"2000",166,218
"2001",177,218
"2002",180,218
"2003",201,218
"2004",202,218
"2005",2,219
"2006",31,219
"2007",51,219
"2008",54,219
"2009",65,219
"2010",82,219
"2011",89,219
"2012",95,219
"2013",133,219
"2014",139,219
"2015",146,219
"2016",161,219
"2017",172,219
"2018",186,219
"2019",190,219
"2020",201,219
"2021",202,219
"2022",209,219
"2023",214,219
"2024",5,220
"2025",12,220
"2026",23,220
"2027",31,220
"2028",36,220
"2029",45,220
"2030",47,220
"2031",48,220
"2032",56,220
"2033",66,220
"2034",83,220
"2035",111,220
"2036",114,220
"2037",121,220
"2038",126,220
"2039",135,220
"2040",164,220
"2041",177,220
"2042",214,220
"2043",18,221
"2044",34,221
"2045",39,221
"2046",45,221
"2047",65,221
"2048",66,221
"2049",70,221
"2050",81,221
"2051",87,221
"2052",100,221
"2053",134,221
"2054",144,221
"2055",196,221
"2056",198,221
"2057",1,222
"2058",11,222
"2059",17,222
"2060",19,222
"2061",40,222
"2062",48,222
"2063",60,222
"2064",64,222
"2065",94,222
"2066",110,222
"2067",119,222
"2068",123,222
"2069",134,222
"2070",154,222
"2071",188,222
"2072",193,222
"2073",201,222
"2074",221,222
"2075",15,223
"2076",17,223
"2077",25,223
"2078",32,223
"2079",48,223
"2080",55,223
"2081",96,223
"2082",100,223
"2083",106,223
"2084",119,223
"2085",120,223
"2086",123,223
"2087",155,223
"2088",173,223
"2089",176,223
"2090",187,223
"2091",189,223
"2092",196,223
"2093",212,223
"2094",34,224
"2095",48,224
"2096",53,224
"2097",75,224
"2098",95,224
"2099",105,224
"2100",111,224
"2101",128,224
"2102",129,224
"2103",135,224
"2104",146,224
"2105",149,224
"2106",157,224
"2107",158,224
"2108",173,224
"2109",176,224
"2110",179,224
"2111",191,224
"2112",195,224
"2113",204,224
"2114",211,224
"2115",12,225
"2116",15,225
"2117",38,225
"2118",42,225
"2119",60,225
"2120",80,225
"2121",81,225
"2122",101,225
"2123",110,225
"2124",120,225
"2125",128,225
"2126",130,225
"2127",136,225
"2128",162,225
"2129",167,225
"2130",174,225
"2131",185,225
"2132",197,225
"2133",205,225
"2134",214,225
"2135",1,226
"2136",28,226
"2137",29,226
"2138",56,226
"2139",89,226
"2140",94,226
"2141",103,226
"2142",104,226
"2143",108,226
"2144",129,226
"2145",162,226
"2146",181,226
"2147",182,226
"2148",183,226
"2149",195,226
"2150",203,226
"2151",216,226
"2152",12,227
"2153",15,227
"2154",18,227
"2155",23,227
"2156",24,227
"2157",30,227
"2158",32,227
"2159",42,227
"2160",65,227
"2161",67,227
"2162",75,227
"2163",77,227
"2164",116,227
"2165",132,227
"2166",155,227
"2167",157,227
"2168",171,227
"2169",173,227
"2170",220,227
"2171",15,228
"2172",19,228
"2173",58,228
"2174",66,228
"2175",68,228
"2176",99,228
"2177",105,228
"2178",122,228
"2179",137,228
"2180",142,228
"2181",169,228
"2182",170,228
"2183",199,228
"2184",200,228
"2185",216,228
"2186",220,228
"2187",11,229
"2188",17,229
"2189",22,229
"2190",23,229
"2191",31,229
"2192",55,229
"2193",79,229
"2194",94,229
"2195",95,229
"2196",124,229
"2197",128,229
"2198",132,229
"2199",138,229
"2200",152,229
"2201",195,229
"2202",196,229
"2203",205,229
"2204",206,229
"2205",218,229
"2206",219,229
"2207",227,229
"2208",4,230
"2209",21,230
"2210",27,230
"2211",29,230
"2212",30,230
"2213",46,230
"2214",49,230
"2215",76,230
"2216",78,230
"2217",83,230
"2218",84,230
"2219",103,230
"2220",112,230
"2221",126,230
"2222",137,230
"2223",145,230
"2224",167,230
"2225",200,230
"2226",218,230
"2227",224,230
"2228",9,231
"2229",13,231
"2230",42,231
"2231",51,231
"2232",75,231
"2233",104,231
"2234",131,231
"2235",133,231
"2236",146,231
"2237",163,231
"2238",172,231
"2239",193,231
"2240",222,231
"2241",8,232
"2242",26,232
"2243",59,232
"2244",60,232
"2245",61,232
"2246",65,232
"2247",79,232
"2248",93,232
"2249",95,232
"2250",98,232
"2251",109,232
"2252",114,232
"2253",140,232
"2254",144,232
"2255",152,232
"2256",153,232
"2257",156,232
"2258",163,232
"2259",184,232
"2260",188,232
"2261",214,232
"2262",219,232
"2263",6,233
"2264",40,233
"2265",56,233
"2266",62,233
"2267",91,233
"2268",100,233
"2269",106,233
"2270",110,233
"2271",112,233
"2272",115,233
"2273",124,233
"2274",141,233
"2275",169,233
"2276",176,233
"2277",215,233
"2278",223,233
"2279",231,233
"2280",1,234
"2281",10,234
"2282",11,234
"2283",18,234
"2284",31,234
"2285",36,234
"2286",72,234
"2287",83,234
"2288",95,234
"2289",118,234
"2290",140,234
"2291",154,234
"2292",160,234
"2293",198,234
"2294",212,234
"2295",219,234
"2296",222,234
"2297",233,234
"2298",4,235
"2299",37,235
"2300",44,235
"2301",45,235
"2302",46,235
"2303",47,235
"2304",48,235
"2305",69,235
"2306",81,235
"2307",89,235
"2308",98,235
"2309",105,235
"2310",181,235
"2311",203,235
"2312",205,235
"2313",231,235
"2314",3,236
"2315",11,236
"2316",13,236
"2317",41,236
"2318",82,236
"2319",85,236
"2320",89,236
"2321",104,236
"2322",107,236
"2323",111,236
"2324",122,236
"2325",126,236
"2326",136,236
"2327",163,236
"2328",182,236
"2329",193,236
"2330",205,236
"2331",218,236
"2332",227,236
"2333",232,236
"2334",6,237
"2335",11,237
"2336",20,237
"2337",36,237
"2338",45,237
"2339",47,237
"2340",52,237
"2341",75,237
"2342",87,237
"2343",166,237
"2344",188,237
"2345",190,237
"2346",202,237
"2347",221,237
"2348",11,238
"2349",24,238
"2350",31,238
"2351",33,238
"2352",42,238
"2353",54,238
"2354",77,238
"2355",91,238
"2356",96,238
"2357",97,238
"2358",102,238
"2359",120,238
"2360",138,238
"2361",157,238
"2362",159,238
"2363",161,238
"2364",175,238
"2365",179,238
"2366",198,238
"2367",201,238
"2368",202,238
"2369",226,238
"2370",232,238
"2371",20,239
"2372",27,239
"2373",28,239
"2374",39,239
"2375",55,239
"2376",56,239
"2377",59,239
"2378",64,239
"2379",69,239
"2380",77,239
"2381",88,239
"2382",95,239
"2383",115,239
"2384",144,239
"2385",155,239
"2386",158,239
"2387",183,239
"2388",185,239
"2389",187,239
"2390",217,239
"2391",225,239
"2392",5,240
"2393",27,240
"2394",34,240
"2395",44,240
"2396",58,240
"2397",60,240
"2398",106,240
"2399",115,240
"2400",134,240
"2401",149,240
"2402",152,240
"2403",176,240
"2404",190,240
"2405",194,240
"2406",206,240
"2407",213,240
"2408",219,240
"2409",223,240
"2410",225,240
"2411",238,240
"2412",1,241
"2413",14,241
"2414",21,241
"2415",23,241
"2416",26,241
"2417",50,241
"2418",76,241
"2419",81,241
"2420",90,241
"2421",97,241
"2422",109,241
"2423",122,241
"2424",126,241
"2425",134,241
"2426",138,241
"2427",148,241
"2428",162,241
"2429",184,241
"2430",193,241
"2431",195,241
"2432",199,241
"2433",203,241
"2434",208,241
"2435",238,241
"2436",12,242
"2437",36,242
"2438",46,242
"2439",56,242
"2440",64,242
"2441",71,242
"2442",88,242
"2443",93,242
"2444",107,242
"2445",114,242
"2446",139,242
"2447",140,242
"2448",152,242
"2449",160,242
"2450",173,242
"2451",190,242
"2452",191,242
"2453",212,242
"2454",214,242
"2455",227,242
"2456",230,242
"2457",5,243
"2458",30,243
"2459",35,243
"2460",45,243
"2461",47,243
"2462",65,243
"2463",68,243
"2464",77,243
"2465",93,243
"2466",124,243
"2467",137,243
"2468",147,243
"2469",159,243
"2470",166,243
"2471",169,243
"2472",193,243
"2473",228,243
"2474",238,243
"2475",48,244
"2476",51,244
"2477",64,244
"2478",80,244
"2479",127,244
"2480",153,244
"2481",154,244
"2482",160,244
"2483",165,244
"2484",166,244
"2485",170,244
"2486",172,244
"2487",177,244
"2488",197,244
"2489",203,244
"2490",204,244
"2491",218,244
"2492",222,244
"2493",225,244
"2494",230,244
"2495",232,244
"2496",238,244
"2497",5,245
"2498",11,245
"2499",38,245
"2500",59,245
"2501",61,245
"2502",75,245
"2503",78,245
"2504",83,245
"2505",103,245
"2506",106,245
"2507",107,245
"2508",110,245
"2509",116,245
"2510",132,245
"2511",134,245
"2512",135,245
"2513",140,245
"2514",158,245
"2515",179,245
"2516",196,245
"2517",201,245
"2518",206,245
"2519",207,245
"2520",210,245
"2521",215,245
"2522",220,245
"2523",225,245
"2524",226,245
"2525",241,245
"2526",7,246
"2527",12,246
"2528",20,246
"2529",23,246
"2530",35,246
"2531",42,246
"2532",54,246
"2533",55,246
"2534",82,246
"2535",87,246
"2536",104,246
"2537",105,246
"2538",118,246
"2539",122,246
"2540",142,246
"2541",147,246
"2542",186,246
"2543",187,246
"2544",194,246
"2545",200,246
"2546",212,246
"2547",214,246
"2548",226,246
"2549",235,246
"2550",238,246
"2551",239,246
"2552",240,246
"2553",18,247
"2554",58,247
"2555",62,247
"2556",68,247
"2557",77,247
"2558",94,247
"2559",119,247
"2560",121,247
"2561",130,247
"2562",135,247
"2563",166,247
"2564",184,247
"2565",190,247
"2566",201,247
"2567",203,247
"2568",216,247
"2569",217,247
"2570",219,247
"2571",245,247
"2572",5,248
"2573",7,248
"2574",20,248
"2575",25,248
"2576",27,248
"2577",70,248
"2578",76,248
"2579",83,248
"2580",87,248
"2581",95,248
"2582",107,248
"2583",133,248
"2584",154,248
"2585",168,248
"2586",175,248
"2587",179,248
"2588",186,248
"2589",187,248
"2590",197,248
"2591",202,248
"2592",208,248
"2593",211,248
"2594",224,248
"2595",225,248
"2596",235,248
"2597",238,248
"2598",1,249
"2599",4,249
"2600",9,249
"2601",16,249
"2602",54,249
"2603",67,249
"2604",90,249
"2605",94,249
"2606",123,249
"2607",129,249
"2608",134,249
"2609",137,249
"2610",138,249
"2611",144,249
"2612",148,249
"2613",164,249
"2614",173,249
"2615",180,249
"2616",208,249
"2617",212,249
"2618",220,249
"2619",227,249
"2620",242,249
"2621",247,249
"2622",4,250
"2623",17,250
"2624",24,250
"2625",46,250
"2626",49,250
"2627",61,250
"2628",69,250
"2629",81,250
"2630",96,250
"2631",99,250
"2632",115,250
"2633",116,250
"2634",132,250
"2635",150,250
"2636",162,250
"2637",179,250
"2638",193,250
"2639",197,250
"2640",222,250
"2641",223,250
"2642",229,250
"2643",243,250
"2644",9,251
"2645",18,251
"2646",23,251
"2647",25,251
"2648",37,251
"2649",58,251
"2650",61,251
"2651",65,251
"2652",81,251
"2653",108,251
"2654",112,251
"2655",113,251
"2656",115,251
"2657",145,251
"2658",147,251
"2659",167,251
"2660",177,251
"2661",180,251
"2662",203,251
"2663",209,251
"2664",231,251
"2665",238,251
"2666",5,252
"2667",13,252
"2668",34,252
"2669",47,252
"2670",54,252
"2671",61,252
"2672",67,252
"2673",76,252
"2674",105,252
"2675",117,252
"2676",120,252
"2677",134,252
"2678",135,252
"2679",143,252
"2680",146,252
"2681",180,252
"2682",185,252
"2683",191,252
"2684",194,252
"2685",214,252
"2686",226,252
"2687",229,252
"2688",236,252
"2689",244,252
"2690",250,252
"2691",251,252
"2692",3,253
"2693",6,253
"2694",23,253
"2695",24,253
"2696",38,253
"2697",40,253
"2698",41,253
"2699",53,253
"2700",58,253
"2701",80,253
"2702",84,253
"2703",87,253
"2704",98,253
"2705",118,253
"2706",128,253
"2707",138,253
"2708",147,253
"2709",155,253
"2710",156,253
"2711",160,253
"2712",163,253
"2713",175,253
"2714",177,253
"2715",183,253
"2716",217,253
"2717",221,253
"2718",244,253
"2719",251,253
"2720",17,254
"2721",19,254
"2722",21,254
"2723",23,254
"2724",25,254
"2725",36,254
"2726",39,254
"2727",47,254
"2728",62,254
"2729",79,254
"2730",88,254
"2731",95,254
"2732",102,254
"2733",112,254
"2734",114,254
"2735",121,254
"2736",131,254
"2737",146,254
"2738",156,254
"2739",162,254
"2740",163,254
"2741",167,254
"2742",170,254
"2743",191,254
"2744",192,254
"2745",204,254
"2746",224,254
"2747",231,254
"2748",240,254
"2749",251,254
"2750",2,255
"2751",8,255
"2752",12,255
"2753",16,255
"2754",17,255
"2755",26,255
"2756",30,255
"2757",37,255
"2758",63,255
"2759",67,255
"2760",89,255
"2761",96,255
"2762",119,255
"2763",130,255
"2764",135,255
"2765",153,255
"2766",156,255
"2767",158,255
"2768",163,255
"2769",168,255
"2770",176,255
"2771",179,255
"2772",191,255
"2773",197,255
"2774",198,255
"2775",212,255
"2776",237,255
"2777",252,255
"2778",254,255
"2779",25,256
"2780",26,256
"2781",46,256
"2782",50,256
"2783",51,256
"2784",54,256
"2785",56,256
"2786",76,256
"2787",80,256
"2788",82,256
"2789",85,256
"2790",89,256
"2791",111,256
"2792",131,256
"2793",140,256
"2794",151,256
"2795",160,256
"2796",173,256
"2797",174,256
"2798",176,256
"2799",177,256
"2800",188,256
"2801",199,256
"2802",209,256
"2803",215,256
"2804",247,256
"2805",23,257
"2806",34,257
"2807",45,257
"2808",49,257
"2809",52,257
"2810",57,257
"2811",91,257
"2812",92,257
"2813",114,257
"2814",115,257
"2815",119,257
"2816",127,257
"2817",130,257
"2818",135,257
"2819",144,257
"2820",153,257
"2821",156,257
"2822",159,257
"2823",163,257
"2824",193,257
"2825",197,257
"2826",220,257
"2827",231,257
"2828",237,257
"2829",4,258
"2830",21,258
"2831",33,258
"2832",34,258
"2833",47,258
"2834",48,258
"2835",67,258
"2836",69,258
"2837",82,258
"2838",96,258
"2839",107,258
"2840",112,258
"2841",116,258
"2842",124,258
"2843",140,258
"2844",149,258
"2845",159,258
"2846",171,258
"2847",183,258
"2848",202,258
"2849",209,258
"2850",245,258
"2851",10,259
"2852",13,259
"2853",21,259
"2854",25,259
"2855",30,259
"2856",51,259
"2857",69,259
"2858",93,259
"2859",94,259
"2860",106,259
"2861",107,259
"2862",108,259
"2863",152,259
"2864",156,259
"2865",192,259
"2866",213,259
"2867",217,259
"2868",226,259
"2869",230,259
"2870",233,259
"2871",235,259
"2872",241,259
"2873",248,259
"2874",1,260
"2875",11,260
"2876",31,260
"2877",32,260
"2878",46,260
"2879",55,260
"2880",58,260
"2881",61,260
"2882",75,260
"2883",90,260
"2884",121,260
"2885",151,260
"2886",164,260
"2887",174,260
"2888",199,260
"2889",212,260
"2890",232,260
"2891",233,260
"2892",238,260
"2893",259,260
"2894",6,261
"2895",17,261
"2896",23,261
"2897",28,261
"2898",32,261
"2899",34,261
"2900",36,261
"2901",40,261
"2902",69,261
"2903",91,261
"2904",92,261
"2905",125,261
"2906",149,261
"2907",154,261
"2908",155,261
"2909",159,261
"2910",161,261
"2911",169,261
"2912",191,261
"2913",195,261
"2914",217,261
"2915",258,261
"2916",1,262
"2917",32,262
"2918",42,262
"2919",47,262
"2920",93,262
"2921",110,262
"2922",129,262
"2923",135,262
"2924",138,262
"2925",144,262
"2926",155,262
"2927",159,262
"2928",161,262
"2929",190,262
"2930",204,262
"2931",216,262
"2932",223,262
"2933",238,262
"2934",249,262
"2935",15,263
"2936",18,263
"2937",23,263
"2938",31,263
"2939",32,263
"2940",36,263
"2941",50,263
"2942",55,263
"2943",91,263
"2944",112,263
"2945",117,263
"2946",139,263
"2947",154,263
"2948",160,263
"2949",175,263
"2950",195,263
"2951",197,263
"2952",208,263
"2953",211,263
"2954",217,263
"2955",225,263
"2956",238,263
"2957",239,263
"2958",253,263
"2959",261,263
"2960",18,264
"2961",19,264
"2962",25,264
"2963",26,264
"2964",27,264
"2965",36,264
"2966",47,264
"2967",48,264
"2968",85,264
"2969",101,264
"2970",105,264
"2971",112,264
"2972",113,264
"2973",125,264
"2974",129,264
"2975",132,264
"2976",148,264
"2977",156,264
"2978",158,264
"2979",180,264
"2980",197,264
"2981",223,264
"2982",230,264
"2983",234,264
"2984",236,264
"2985",243,264
"2986",255,264
"2987",20,265
"2988",29,265
"2989",49,265
"2990",52,265
"2991",67,265
"2992",79,265
"2993",85,265
"2994",93,265
"2995",109,265
"2996",139,265
"2997",146,265
"2998",152,265
"2999",174,265
"3000",175,265
"3001",178,265
"3002",179,265
"3003",181,265
"3004",193,265
"3005",195,265
"3006",202,265
"3007",256,265
"3008",261,265
"3009",262,265
"3010",1,266
"3011",4,266
"3012",8,266
"3013",27,266
"3014",28,266
"3015",29,266
"3016",32,266
"3017",55,266
"3018",60,266
"3019",66,266
"3020",83,266
"3021",93,266
"3022",104,266
"3023",117,266
"3024",123,266
"3025",126,266
"3026",132,266
"3027",161,266
"3028",163,266
"3029",181,266
"3030",182,266
"3031",201,266
"3032",202,266
"3033",203,266
"3034",205,266
"3035",227,266
"3036",235,266
"3037",237,266
"3038",250,266
"3039",258,266
"3040",37,267
"3041",44,267
"3042",48,267
"3043",57,267
"3044",58,267
"3045",60,267
"3046",62,267
"3047",77,267
"3048",100,267
"3049",110,267
"3050",118,267
"3051",125,267
"3052",138,267
"3053",148,267
"3054",150,267
"3055",154,267
"3056",184,267
"3057",212,267
"3058",221,267
"3059",1,268
"3060",2,268
"3061",15,268
"3062",16,268
"3063",30,268
"3064",48,268
"3065",56,268
"3066",57,268
"3067",78,268
"3068",84,268
"3069",88,268
"3070",92,268
"3071",93,268
"3072",99,268
"3073",102,268
"3074",109,268
"3075",111,268
"3076",121,268
"3077",126,268
"3078",133,268
"3079",157,268
"3080",160,268
"3081",165,268
"3082",167,268
"3083",220,268
"3084",221,268
"3085",223,268
"3086",237,268
"3087",251,268
"3088",253,268
"3089",259,268
"3090",267,268
"3091",1,269
"3092",36,269
"3093",45,269
"3094",49,269
"3095",61,269
"3096",62,269
"3097",70,269
"3098",86,269
"3099",110,269
"3100",167,269
"3101",170,269
"3102",178,269
"3103",190,269
"3104",194,269
"3105",262,269
"3106",10,270
"3107",14,270
"3108",15,270
"3109",20,270
"3110",30,270
"3111",45,270
"3112",54,270
"3113",72,270
"3114",77,270
"3115",79,270
"3116",95,270
"3117",119,270
"3118",125,270
"3119",200,270
"3120",226,270
"3121",231,270
"3122",232,270
"3123",22,271
"3124",25,271
"3125",45,271
"3126",56,271
"3127",106,271
"3128",108,271
"3129",111,271
"3130",123,271
"3131",137,271
"3132",138,271
"3133",141,271
"3134",161,271
"3135",170,271
"3136",190,271
"3137",192,271
"3138",200,271
"3139",205,271
"3140",217,271
"3141",220,271
"3142",224,271
"3143",229,271
"3144",270,271
"3145",6,272
"3146",30,272
"3147",31,272
"3148",41,272
"3149",44,272
"3150",51,272
"3151",69,272
"3152",81,272
"3153",110,272
"3154",131,272
"3155",153,272
"3156",156,272
"3157",167,272
"3158",169,272
"3159",173,272
"3160",183,272
"3161",189,272
"3162",200,272
"3163",211,272
"3164",219,272
"3165",229,272
"3166",250,272
"3167",269,272
"3168",21,273
"3169",58,273
"3170",69,273
"3171",93,273
"3172",101,273
"3173",105,273
"3174",114,273
"3175",116,273
"3176",145,273
"3177",154,273
"3178",164,273
"3179",181,273
"3180",182,273
"3181",187,273
"3182",215,273
"3183",230,273
"3184",242,273
"3185",243,273
"3186",258,273
"3187",31,274
"3188",32,274
"3189",33,274
"3190",37,274
"3191",39,274
"3192",51,274
"3193",53,274
"3194",62,274
"3195",64,274
"3196",78,274
"3197",85,274
"3198",86,274
"3199",98,274
"3200",99,274
"3201",145,274
"3202",156,274
"3203",180,274
"3204",235,274
"3205",243,274
"3206",245,274
"3207",261,274
"3208",272,274
"3209",3,275
"3210",7,275
"3211",14,275
"3212",21,275
"3213",27,275
"3214",38,275
"3215",43,275
"3216",47,275
"3217",69,275
"3218",70,275
"3219",96,275
"3220",99,275
"3221",103,275
"3222",135,275
"3223",138,275
"3224",141,275
"3225",148,275
"3226",164,275
"3227",179,275
"3228",181,275
"3229",183,275
"3230",192,275
"3231",214,275
"3232",216,275
"3233",226,275
"3234",231,275
"3235",245,275
"3236",260,275
"3237",269,275
"3238",11,276
"3239",23,276
"3240",38,276
"3241",48,276
"3242",62,276
